12,1,"Ponsel Baru Nokia Bakal Lahir di India","https://inet.detik.com/consumer/d-4325794/ponsel-baru-nokia-bakal-lahir-di-india","2018-12-01","threat"
13,1,"Selain Layanan Transportasi, Grab Juga Klaim Nomor Satu di Fintech","https://inet.detik.com/business/d-4325759/selain-layanan-transportasi-grab-juga-klaim-nomor-satu-di-fintech","2018-12-01","opportunity"
14,1,"Bak Bunglon, Wanita Ini Bisa Tirukan Beragam Karakter","https://inet.detik.com/fotoinet/d-4325716/bak-bunglon-wanita-ini-bisa-tirukan-beragam-karakter","2018-12-01","none"
15,1,"Pemain Fortnite Hampir Setara Penduduk Indonesia","https://inet.detik.com/games-news/d-4325643/pemain-fortnite-hampir-setara-penduduk-indonesia","2018-12-01","opportunity"
16,1,"Postingan IG Stories Kini Bisa Lebih Personal","https://inet.detik.com/mobile-apps/d-4325621/postingan-ig-stories-kini-bisa-lebih-personal","2018-12-01","opportunity"
17,1,"Unboxing Google Pixel 3, Ponsel Mungil Berkamera Mumpuni","https://inet.detik.com/fotoinet/d-4325585/unboxing-google-pixel-3-ponsel-mungil-berkamera-mumpuni","2018-12-01","opportunity"
18,1,"500 Juta Data Tamu Hotel Marriott Dibobol Hacker","https://inet.detik.com/security/d-4325559/500-juta-data-tamu-hotel-marriott-dibobol-hacker","2018-12-01","threat"
19,1,"Smartfren Siap Hadirkan Bundling iPhone XS, XS Max dan XR","https://inet.detik.com/consumer/d-4325544/smartfren-siap-hadirkan-bundling-iphone-xs-xs-max-dan-xr","2018-12-01","opportunity"
20,1,"Ponsel Masa Depan Sony, Layar Lipat yang Transparan","https://inet.detik.com/consumer/d-4327450/ponsel-masa-depan-sony-layar-lipat-yang-transparan","2018-12-02","opportunity"
21,1,"Aksi Pertama Bill Gates Kala Jadi Triliuner: Lunasi KPR","https://inet.detik.com/cyberlife/d-4327375/aksi-pertama-bill-gates-kala-jadi-triliuner-lunasi-kpr","2018-12-02","none"
22,1,"Virgin Galatic Siap Terbangkan Manusia ke Antariksa","https://inet.detik.com/science/d-4327294/virgin-galatic-siap-terbangkan-manusia-ke-antariksa","2018-12-02","threat"
23,1,"Indosat Bantah Kirimkan SMS Waspada Reuni 212","https://inet.detik.com/telecommunication/d-4327189/indosat-bantah-kirimkan-sms-waspada-reuni-212","2018-12-02","threat"
24,1,"Delapan Tips Jitu Deteksi Hoax ala Kepala BSSN","https://inet.detik.com/cyberlife/d-4327115/delapan-tips-jitu-deteksi-hoax-ala-kepala-bssn","2018-12-02","threat"
25,1,"Teradata Vantage Dirilis, Apa Saja Keunggulannya?","https://inet.detik.com/business/d-4330366/teradata-vantage-dirilis-apa-saja-keunggulannya","2018-12-02","none"
26,1,"Wah! Apple Bagi-bagi iPhone XR Gratis","https://inet.detik.com/cyberlife/d-4327071/wah-apple-bagi-bagi-iphone-xr-gratis","2018-12-02","threat"
27,1,"Robot Jadi Pelayan Kafe yang Dikendalikan Orang Lumpuh","https://inet.detik.com/cyberlife/d-4326997/robot-jadi-pelayan-kafe-yang-dikendalikan-orang-lumpuh","2018-12-02","none"
28,1,"Potret 'Reinkarnasi' Para Tokoh Terkenal Dunia","https://inet.detik.com/fotoinet/d-4326901/potret-reinkarnasi-para-tokoh-terkenal-dunia","2018-12-02","none"
29,1,"23 Tahun Microsoft di Indonesia","https://inet.detik.com/business/d-4326834/23-tahun-microsoft-di-indonesia","2018-12-02","threat"
30,1,"Ramai Guyonan Kocak #AndaiNikahanku10M","https://inet.detik.com/cyberlife/d-4326777/ramai-guyonan-kocak-andainikahanku10m","2018-12-02","none"
31,1,"Bertabur Berlian, Apple Watch 4 Ini Dibanderol Rp 630 Juta!","https://inet.detik.com/fotoinet/d-4326702/bertabur-berlian-apple-watch-4-ini-dibanderol-rp-630-juta","2018-12-02","threat"
32,1,"Korsel Gelar Jaringan 5G Komersial Pertama di Dunia","https://inet.detik.com/telecommunication/d-4326661/korsel-gelar-jaringan-5g-komersial-pertama-di-dunia","2018-12-02","threat"
33,1,"Sama Seperti Manusia, Robot Juga Bisa Baper","https://inet.detik.com/science/d-4326616/sama-seperti-manusia-robot-juga-bisa-baper","2018-12-02","threat"
34,1,"#ReuniAkbar212diMonas Puncaki Trending Topic","https://inet.detik.com/cyberlife/d-4326553/reuniakbar212dimonas-puncaki-trending-topic","2018-12-02","none"
35,1,"Sasar Segmen Serupa, Realme 2 dan Realme U1 tak Saling Kanibal?","https://inet.detik.com/consumer/d-4329101/sasar-segmen-serupa-realme-2-dan-realme-u1-tak-saling-kanibal","2018-12-03","threat"
36,1,"Menyasar Milenial yang Doyan Selfie, Begini Penampakan Realme U1","https://inet.detik.com/detiktv/d-4328947/menyasar-milenial-yang-doyan-selfie-begini-penampakan-realme-u1","2018-12-03","opportunity"
37,1,"Game Terbaik 2018 Jatuh Pada...","https://inet.detik.com/mobile-apps/d-4328920/game-terbaik-2018-jatuh-pada","2018-12-03","none"
38,1,"Pengisian Baterai Oppo R17 Pro Tercepat di Dunia","https://inet.detik.com/consumer/d-4328907/pengisian-baterai-oppo-r17-pro-tercepat-di-dunia","2018-12-03","opportunity"
39,1,"Ekspansi ke Singapura, Go-Jek Pilih Tak Ganti Nama","https://inet.detik.com/detiktv/d-4328891/ekspansi-ke-singapura-go-jek-pilih-tak-ganti-nama","2018-12-03","opportunity"
40,1,"Realme U1 Tak Cuma Andalkan Selfie","https://inet.detik.com/consumer/d-4328873/realme-u1-tak-cuma-andalkan-selfie","2018-12-03","opportunity"
41,1,"PUBG Mobile Tembus 200 Juta Download","https://inet.detik.com/games-news/d-4328810/pubg-mobile-tembus-200-juta-download","2018-12-03","opportunity"
42,1,"Ada Vivo V11 Fairy Pink untuk Sambut Natal & Tahun Baru","https://inet.detik.com/consumer/d-4328747/ada-vivo-v11-fairy-pink-untuk-sambut-natal--tahun-baru","2018-12-03","opportunity"
43,1,"Agar Toko Online Laku, Ini Tipsnya","https://inet.detik.com/cyberlife/d-4328737/agar-toko-online-laku-ini-tipsnya","2018-12-03","threat"
44,1,"Ini Alasan Go-Jek Ganti Logo","https://inet.detik.com/detiktv/d-4328843/ini-alasan-go-jek-ganti-logo","2018-12-03","none"
45,1,"Unboxing Headphone Premium Rp 6 Jutaan","https://inet.detik.com/fotoinet/d-4328624/unboxing-headphone-premium-rp-6-jutaan","2018-12-03","opportunity"
46,1,"Pengguna LG G7 ThinQ Keluhkan Bootloop","https://inet.detik.com/consumer/d-4328501/pengguna-lg-g7-thinq-keluhkan-bootloop","2018-12-03","threat"
47,1,"Pertama di Dunia! Jepang Siaran TV 8K","https://inet.detik.com/consumer/d-4328457/pertama-di-dunia-jepang-siaran-tv-8k","2018-12-03","threat"
48,1,"Google: Hangouts Tak Akan Ditutup","https://inet.detik.com/mobile-apps/d-4328379/google-hangouts-tak-akan-ditutup","2018-12-03","threat"
49,1,"Hajatan Elektronik ICEE Indonesia 2018 Digelar, Ada Apa Saja?","https://inet.detik.com/consumer/d-4328372/hajatan-elektronik-icee-indonesia-2018-digelar-ada-apa-saja","2018-12-03","threat"
50,1,"Mau Jalan-jalan ke Luar Angkasa? NASA Jual Tiketnya","https://inet.detik.com/science/d-4328348/mau-jalan-jalan-ke-luar-angkasa-nasa-jual-tiketnya","2018-12-03","none"
51,1,"Jejak Ponsel Gionee yang Bangkrut Karena Judi","https://inet.detik.com/fotoinet/d-4328278/jejak-ponsel-gionee-yang-bangkrut-karena-judi","2018-12-03","threat"
52,1,"Ketika Samsung Terciduk Nge-tweet Pakai iPhone","https://inet.detik.com/detiktv/d-4328226/ketika-samsung-terciduk-nge-tweet-pakai-iphone","2018-12-03","threat"
53,1,"Roket Soyuz Siap Antar Astronot ke Stasiun Antariksa","https://inet.detik.com/science/d-4328215/roket-soyuz-siap-antar-astronot-ke-stasiun-antariksa","2018-12-03","none"
54,1,"Pengakuan Bos Gionee Judi Triliunan Pakai Duit Perusahaan","https://inet.detik.com/consumer/d-4328116/pengakuan-bos-gionee-judi-triliunan-pakai-duit-perusahaan","2018-12-03","threat"
55,1,"Microsoft Bakal Rilis Perangkat Layar Lipat Bernama Andromeda","https://inet.detik.com/consumer/d-4328103/microsoft-bakal-rilis-perangkat-layar-lipat-bernama-andromeda","2018-12-03","opportunity"
56,1,"Prediksi Kejahatan Pakai AI, Film 'Minority Report' Jadi Nyata?","https://inet.detik.com/cyberlife/d-4328053/prediksi-kejahatan-pakai-ai-film-minority-report-jadi-nyata","2018-12-03","none"
57,1,"Mengenal Data61, Jaringan Riset Digital Terkemuka di Australia","https://inet.detik.com/cyberlife/d-4327949/mengenal-data61-jaringan-riset-digital-terkemuka-di-australia","2018-12-03","none"
58,1,"Beredar Bocoran iPhone Terbaru, Apa yang Dirombak?","https://inet.detik.com/consumer/d-4327919/beredar-bocoran-iphone-terbaru-apa-yang-dirombak","2018-12-03","threat"
59,1,"Gionee, Ponsel Kawakan China yang Goyah Karena Judi","https://inet.detik.com/consumer/d-4327844/gionee-ponsel-kawakan-china-yang-goyah-karena-judi","2018-12-03","threat"
60,1,"Bagaimana Perbandingan Tarif Go-Jek dan Grab di Singapura?","https://inet.detik.com/cyberlife/d-4327847/bagaimana-perbandingan-tarif-go-jek-dan-grab-di-singapura","2018-12-03","opportunity"
61,1,"Google Hangouts akan Pensiun 2020?","https://inet.detik.com/detiktv/d-4327834/google-hangouts-akan-pensiun-2020","2018-12-03","threat"
62,1,"Oops! Samsung Tercyduk Ngetweet Pakai iPhone","https://inet.detik.com/consumer/d-4327810/oops-samsung-tercyduk-ngetweet-pakai-iphone","2018-12-03","threat"
63,1,"Tonton Berita-berita Teknologi Terbaru di Sini","https://inet.detik.com/business/d-4323717/tonton-berita-berita-teknologi-terbaru-di-sini","2018-12-03","none"
64,1,"Meme Derby Merseyside: Blunder Pickford, Lari Heboh Klopp","https://inet.detik.com/fotoinet/d-4327738/meme-derby-merseyside-blunder-pickford-lari-heboh-klopp","2018-12-03","none"
65,1,"Penampilan Cantik Vivo X23 Symphony Edition","https://inet.detik.com/fotoinet/d-4327727/penampilan-cantik-vivo-x23-symphony-edition","2018-12-03","opportunity"
66,1,"Telkomsel Dukung Digitalisasi Peruri","https://inet.detik.com/business/d-4327706/telkomsel-dukung-digitalisasi-peruri","2018-12-03","opportunity"
67,1,"Bos Kalah Judi Rp 2 Triliun, Gionee Terancam Bangkrut","https://inet.detik.com/consumer/d-4327663/bos-kalah-judi-rp-2-triliun-gionee-terancam-bangkrut","2018-12-03","threat"
68,1,"Deretan Hasil Jepretan iPhone XR","https://inet.detik.com/fotoinet/d-4327618/deretan-hasil-jepretan-iphone-xr","2018-12-03","opportunity"
69,1,"Edan! Speaker Ini Dibanderol Rp 2,7 Miliar","https://inet.detik.com/consumer/d-4327607/edan-speaker-ini-dibanderol-rp-27-miliar","2018-12-03","threat"
70,1,"Ini Dia Ponsel Google Assistant Seharga Rp 99 Ribu","https://inet.detik.com/fotoinet/d-4330471/ini-dia-ponsel-google-assistant-seharga-rp-99-ribu","2018-12-04","opportunity"
71,1,"Asyik! Pesan Go-Jek Bisa Suruh Google Assistant","https://inet.detik.com/cyberlife/d-4330456/asyik-pesan-go-jek-bisa-suruh-google-assistant","2018-12-04","opportunity"
72,1,"Dukung UKM, Lazada Jual Produk Lokal 11 Desember","https://inet.detik.com/cyberlife/d-4330452/dukung-ukm-lazada-jual-produk-lokal-11-desember","2018-12-04","threat"
73,1,"Update OS Pixel: Perbaiki Masalah Manajemen RAM","https://inet.detik.com/consumer/d-4330436/update-os-pixel-perbaiki-masalah-manajemen-ram","2018-12-04","opportunity"
74,1,"Catat Tanggalnya! Asus Rilis 3 Ponsel Gaming Sekaligus","https://inet.detik.com/consumer/d-4330397/catat-tanggalnya-asus-rilis-3-ponsel-gaming-sekaligus","2018-12-04","opportunity"
75,1,"Lazada Beri Promo 99,9% Selama 3 Hari","https://inet.detik.com/cyberlife/d-4330396/lazada-beri-promo-999-selama-3-hari","2018-12-04","threat"
76,1,"Kini Bisa Pesan Ojek Online Pakai Google Assistant","https://inet.detik.com/detiktv/d-4330377/kini-bisa-pesan-ojek-online-pakai-google-assistant","2018-12-04","opportunity"
77,1,"Cari Lowongan Kerja? Tanya Mbah Google Aja!","https://inet.detik.com/cyberlife/d-4330374/cari-lowongan-kerja-tanya-mbah-google-aja","2018-12-04","opportunity"
78,1,"Liga Mobile Game Indonesia Digelar, Hadiahnya Puluhan Juta Rupiah","https://inet.detik.com/games-news/d-4331183/liga-mobile-game-indonesia-digelar-hadiahnya-puluhan-juta-rupiah","2018-12-04","none"
79,1,"Asus ROG Phone Mau Datang, Intip Dulu Penampakannya","https://inet.detik.com/fotoinet/d-4330313/asus-rog-phone-mau-datang-intip-dulu-penampakannya","2018-12-04","none"
80,1,"Go-Jek: Sudah Ada Ribuan Driver di Singapura","https://inet.detik.com/business/d-4330249/go-jek-sudah-ada-ribuan-driver-di-singapura","2018-12-04","opportunity"
81,1,"Cuma Rp 99 Ribu, Ini Tampilan Ponsel yang Dijual Google","https://inet.detik.com/detiktv/d-4330424/cuma-rp-99-ribu-ini-tampilan-ponsel-yang-dijual-google","2018-12-04","opportunity"
82,1,"Qualcomm Tech Summit 2018: 5G Itu Nyata!","https://inet.detik.com/consumer/d-4330221/qualcomm-tech-summit-2018-5g-itu-nyata","2018-12-04","opportunity"
83,1,"Siap-siap! ROG Phone Sambangi Indonesia","https://inet.detik.com/consumer/d-4330186/siap-siap-rog-phone-sambangi-indonesia","2018-12-04","none"
84,1,"Logo Go-Jek di Singapura dan Indonesia Sama, Kenapa?","https://inet.detik.com/business/d-4330138/logo-go-jek-di-singapura-dan-indonesia-sama-kenapa","2018-12-04","none"
85,1,"Asus 'ROG Phone' Segera Rilis di Indonesia","https://inet.detik.com/detiktv/d-4330139/asus-rog-phone-segera-rilis-di-indonesia","2018-12-04","none"
86,1,"Kumpulan Meme Tumblr Blokir Konten Porno","https://inet.detik.com/fotoinet/d-4330098/kumpulan-meme-tumblr-blokir-konten-porno","2018-12-04","none"
87,1,"Sudah Tahu Belum? Go-Jek Ganti Baju","https://inet.detik.com/business/d-4330038/sudah-tahu-belum-go-jek-ganti-baju","2018-12-04","none"
88,1,"Tumblr Mulai Bersih-bersih Konten Porno","https://inet.detik.com/cyberlife/d-4329979/tumblr-mulai-bersih-bersih-konten-porno","2018-12-04","none"
89,1,"Grab Resmikan GrabBike Lounge di Kebayoran Lama","https://inet.detik.com/detiktv/d-4329942/grab-resmikan-grabbike-lounge-di-kebayoran-lama","2018-12-04","none"
90,1,"Murah! Google Kenalkan Ponsel Rp 99 Ribu","https://inet.detik.com/consumer/d-4329934/murah-google-kenalkan-ponsel-rp-99-ribu","2018-12-04","opportunity"
91,1,"Canggih, Begini Jadinya Kalau Kota Diterangi Pakai IoT","https://inet.detik.com/cyberlife/d-4329890/canggih-begini-jadinya-kalau-kota-diterangi-pakai-iot","2018-12-04","opportunity"
92,1,"Seperti Inikah Desain Kamera Galaxy S10?","https://inet.detik.com/fotoinet/d-4329861/seperti-inikah-desain-kamera-galaxy-s10","2018-12-04","opportunity"
93,1,"Apple Tunggu 2020 Rilis iPhone 5G","https://inet.detik.com/telecommunication/d-4329766/apple-tunggu-2020-rilis-iphone-5g","2018-12-04","opportunity"
94,1,"Wow! TikTok Jadi Aplikasi Terbaik 2018 Pilihan Pengguna","https://inet.detik.com/detiktv/d-4329757/wow-tiktok-jadi-aplikasi-terbaik-2018-pilihan-pengguna","2018-12-04","opportunity"
95,1,"Hampir Rampung, Palapa Ring Siap Sambungkan Indonesia di 2019","https://inet.detik.com/telecommunication/d-4329736/hampir-rampung-palapa-ring-siap-sambungkan-indonesia-di-2019","2018-12-04","none"
96,1,"Beredar Bocoran Varian Plus dan Ultra Galaxy S10","https://inet.detik.com/consumer/d-4329624/beredar-bocoran-varian-plus-dan-ultra-galaxy-s10","2018-12-04","opportunity"
97,1,"Tumblr Blokir Konten Porno Mulai 17 Desember","https://inet.detik.com/cyberlife/d-4329565/tumblr-blokir-konten-porno-mulai-17-desember","2018-12-04","opportunity"
98,1,"'Lindswell Cantik Banget Sih Berhijab...'","https://inet.detik.com/detiktv/d-4329558/lindswell-cantik-banget-sih-berhijab","2018-12-04","none"
99,1,"Unboxing Realme U1, Ponsel Buat Generasi Selfie","https://inet.detik.com/fotoinet/d-4329501/unboxing-realme-u1-ponsel-buat-generasi-selfie","2018-12-04","opportunity"
100,1,"Pokemon Go Bakal Punya Mode PvP","https://inet.detik.com/games-news/d-4329407/pokemon-go-bakal-punya-mode-pvp","2018-12-04","opportunity"
101,1,"Lenovo Ikutan Garap Ponsel Layar Bolong","https://inet.detik.com/consumer/d-4329356/lenovo-ikutan-garap-ponsel-layar-bolong","2018-12-04","opportunity"
102,1,"Kok Masih Pakai Charger Berlogo Oppo, Realme?","https://inet.detik.com/consumer/d-4329320/kok-masih-pakai-charger-berlogo-oppo-realme","2018-12-04","opportunity"
103,1,"Samsung Masih Raja, Huawei Tumbuh Signifikan","https://inet.detik.com/consumer/d-4329292/samsung-masih-raja-huawei-tumbuh-signifikan","2018-12-04","opportunity"
104,1,"Hoax WhatsApp Kembali Makan Korban","https://inet.detik.com/cyberlife/d-4329247/hoax-whatsapp-kembali-makan-korban","2018-12-04","threat"
105,1,"Galaxy A8s dengan Lubang Kamera di Layar Segera Dirilis","https://inet.detik.com/consumer/d-4329210/galaxy-a8s-dengan-lubang-kamera-di-layar-segera-dirilis","2018-12-04","opportunity"
106,1,"Ketika Lukisan Klasik Dipadukan Budaya Pop Pakai Photoshop","https://inet.detik.com/fotoinet/d-4329160/ketika-lukisan-klasik-dipadukan-budaya-pop-pakai-photoshop","2018-12-04","none"
107,1,"Ribuan Penggiat Startup Padati GSI Scale Con 2018","https://inet.detik.com/cyberlife/d-4329147/ribuan-penggiat-startup-padati-gsi-scale-con-2018","2018-12-04","threat"
108,1,"TikTok Jadi Aplikasi Terbaik di Play Store","https://inet.detik.com/mobile-apps/d-4329137/tiktok-jadi-aplikasi-terbaik-di-play-store","2018-12-04","opportunity"
109,1,"Lebih Hemat! Grab Beri Diskon Rp 50 Ribu di GrabFresh","https://inet.detik.com/cyberlife/d-4329136/lebih-hemat-grab-beri-diskon-rp-50-ribu-di-grabfresh","2018-12-04","none"
110,1,"Si Penjiplak iPhone Bikin Ponsel yang Punya Proyektor","https://inet.detik.com/fotoinet/d-4331965/si-penjiplak-iphone-bikin-ponsel-yang-punya-proyektor","2018-12-05","threat"
111,1,"Kamera Ponsel Anyar Huawei Bisa Bikin Foto 3D","https://inet.detik.com/consumer/d-4331919/kamera-ponsel-anyar-huawei-bisa-bikin-foto-3d","2018-12-05","opportunity"
112,1,"Begini Cara Twitter Bikin Netizen Nyaman","https://inet.detik.com/cyberlife/d-4331909/begini-cara-twitter-bikin-netizen-nyaman","2018-12-05","opportunity"
113,1,"Tarif Impor Mahal, Pabrik iPhone Pindah ke Vietnam?","https://inet.detik.com/consumer/d-4331887/tarif-impor-mahal-pabrik-iphone-pindah-ke-vietnam","2018-12-05","threat"
114,1,"Kuning-kuning, Cerahnya Sepeda Listrik Bertarif Sewa Rp 6.000 Per Jam","https://inet.detik.com/fotoinet/d-4331837/kuning-kuning-cerahnya-sepeda-listrik-bertarif-sewa-rp-6000-per-jam","2018-12-05","threat"
115,1,"Berkat Twitter, Sutopo BNPB dapat Penghargaan Nih!","https://inet.detik.com/detiktv/d-4331835/berkat-twitter-sutopo-bnpb-dapat-penghargaan-nih","2018-12-05","none"
116,1,"Tips Twitter ala @Sutopo_PN, Harus Receh dan Jangan Baper","https://inet.detik.com/cyberlife/d-4331805/tips-twitter-ala-sutopopn-harus-receh-dan-jangan-baper","2018-12-05","none"
117,1,"Vivo Buka Experience Store Pertama di Indonesia","https://inet.detik.com/business/d-4331762/vivo-buka-experience-store-pertama-di-indonesia","2018-12-05","opportunity"
118,1,"Twitter Berantas 70 Juta Akun Negatif Sepanjang 2018","https://inet.detik.com/detiktv/d-4331752/twitter-berantas-70-juta-akun-negatif-sepanjang-2018","2018-12-05","threat"
119,1,"#RameDiTwitter 2018: Jokowi, Asian Games, Sampai Prabowo","https://inet.detik.com/cyberlife/d-4331748/rameditwitter-2018-jokowi-asian-games-sampai-prabowo","2018-12-05","none"
120,1,"Jadi Migo Station Janjikan Jutaan Rupiah Tiap Bulan","https://inet.detik.com/cyberlife/d-4331724/jadi-migo-station-janjikan-jutaan-rupiah-tiap-bulan","2018-12-05","none"
121,1,"Deretan Akun dan Tagar Populer di Twitter Sepanjang 2018","https://inet.detik.com/detiktv/d-4331646/deretan-akun-dan-tagar-populer-di-twitter-sepanjang-2018","2018-12-05","none"
122,1,"'Surat Tuhan' Tulisan Albert Einstein Terjual Rp 41 Miliar","https://inet.detik.com/science/d-4331627/surat-tuhan-tulisan-albert-einstein-terjual-rp-41-miliar","2018-12-05","none"
123,1,"Rilis Ponsel 5G, Samsung Gaet Qualcomm dan Verizon","https://inet.detik.com/consumer/d-4331593/rilis-ponsel-5g-samsung-gaet-qualcomm-dan-verizon","2018-12-05","opportunity"
124,1,"Twitter Mulai Ditinggalkan Netizen Indonesia?","https://inet.detik.com/cyberlife/d-4331579/twitter-mulai-ditinggalkan-netizen-indonesia","2018-12-05","threat"
125,1,"Tumblr Mau Hapus Konten Porno, Ini Kata Kominfo","https://inet.detik.com/cyberlife/d-4331517/tumblr-mau-hapus-konten-porno-ini-kata-kominfo","2018-12-05","threat"
126,1,"Asyik, Warga Jakarta Bisa Sewa Sepeda Listrik","https://inet.detik.com/cyberlife/d-4331490/asyik-warga-jakarta-bisa-sewa-sepeda-listrik","2018-12-05","none"
127,1,"Kamera iPhone X dan XS 'Kalah' dari Pocophone dan BlackBerry","https://inet.detik.com/consumer/d-4331464/kamera-iphone-x-dan-xs-kalah-dari-pocophone-dan-blackberry","2018-12-05","opportunity"
128,1,"Layanan Penyewaan Sepeda Listrik Kini Menyapa Jakarta","https://inet.detik.com/detiktv/d-4331491/layanan-penyewaan-sepeda-listrik-kini-menyapa-jakarta","2018-12-05","opportunity"
129,1,"Cas Cis Cus Driver Go-Jek Belajar Bahasa Inggris","https://inet.detik.com/cyberlife/d-4331445/cas-cis-cus-driver-go-jek-belajar-bahasa-inggris","2018-12-05","none"
130,1,"Karyawan Apple Diminta Fokus Jualan Trio iPhone Baru","https://inet.detik.com/consumer/d-4331423/karyawan-apple-diminta-fokus-jualan-trio-iphone-baru","2018-12-05","opportunity"
131,1,"Dapat Kucuran Dana, 3 Startup Ini akan Terintegrasi Grab","https://inet.detik.com/business/d-4331394/dapat-kucuran-dana-3-startup-ini-akan-terintegrasi-grab","2018-12-05","threat"
132,1,"Potret Ketika Waktu Mengubah Segalanya","https://inet.detik.com/fotoinet/d-4331320/potret-ketika-waktu-mengubah-segalanya","2018-12-05","none"
133,1,"Cara Beli Gadget Idaman buat Anak Kosan Berkantong Pas-pasan","https://inet.detik.com/cyberlife/d-4331231/cara-beli-gadget-idaman-buat-anak-kosan-berkantong-pas-pasan","2018-12-05","opportunity"
134,1,"Samsung Malaysia Ketahuan Pakai Foto DSLR untuk Iklan Ponsel","https://inet.detik.com/consumer/d-4331195/samsung-malaysia-ketahuan-pakai-foto-dslr-untuk-iklan-ponsel","2018-12-05","opportunity"
135,1,"Kursi Roda Ini Bisa Dikontrol Pakai Ekspresi Wajah","https://inet.detik.com/cyberlife/d-4331149/kursi-roda-ini-bisa-dikontrol-pakai-ekspresi-wajah","2018-12-05","threat"
136,1,"Astronot yang Gagal ke ISS Akhirnya Punya Kesempatan Kedua","https://inet.detik.com/science/d-4331086/astronot-yang-gagal-ke-iss-akhirnya-punya-kesempatan-kedua","2018-12-05","none"
137,1,"Salip Apple, Xiaomi Jadi Raja Wearable","https://inet.detik.com/consumer/d-4331033/salip-apple-xiaomi-jadi-raja-wearable","2018-12-05","opportunity"
138,1,"Go-Jek Turunkan Harga, Grab Mau Ikutan?","https://inet.detik.com/cyberlife/d-4330984/go-jek-turunkan-harga-grab-mau-ikutan","2018-12-05","opportunity"
139,1,"SpaceX Pecahkan 4 Rekor dalam Sehari","https://inet.detik.com/science/d-4330965/spacex-pecahkan-4-rekor-dalam-sehari","2018-12-05","none"
140,1,"Vainglory Bakal Tersedia di Windows dan Mac","https://inet.detik.com/games-news/d-4330910/vainglory-bakal-tersedia-di-windows-dan-mac","2018-12-05","none"
141,1,"Penampakan Snapdragon 855 yang Lebih Kecil dari Koin Rp 500","https://inet.detik.com/fotoinet/d-4330842/penampakan-snapdragon-855-yang-lebih-kecil-dari-koin-rp-500","2018-12-05","opportunity"
142,1,"Ini Nih Tips Ambil Angle Foto Kece untuk Feed Medsos Kamu!","https://inet.detik.com/detiktv/d-4330857/ini-nih-tips-ambil-angle-foto-kece-untuk-feed-medsos-kamu","2018-12-05","none"
143,1,"Google Ajak Majukan Indonesia Rame-rame","https://inet.detik.com/cyberlife/d-4330782/google-ajak-majukan-indonesia-rame-rame","2018-12-05","opportunity"
144,1,"Deretan Foto Makro dari Ponsel yang Bikin Terpana","https://inet.detik.com/fotoinet/d-4330747/deretan-foto-makro-dari-ponsel-yang-bikin-terpana","2018-12-05","none"
145,1,"Snapdragon 855 Diumumkan, Smartphone 5G Telah Datang","https://inet.detik.com/consumer/d-4330724/snapdragon-855-diumumkan-smartphone-5g-telah-datang","2018-12-05","opportunity"
146,1,"AirPods Akan Jadi Aksesoris Apple yang Paling Populer","https://inet.detik.com/consumer/d-4330720/airpods-akan-jadi-aksesoris-apple-yang-paling-populer","2018-12-05","opportunity"
